agent1,agent2,id,duration,total_duration,bond_type,time
10,21,905,2,5,'Sex',62
19,10,907,7,10,'Sex',62
20,18,908,13,16,'Sex',62
24,87,909,4,7,'Sex',62
35,88,912,5,8,'Sex',62
36,52,913,12,15,'Sex',62
42,24,914,16,19,'Sex',62
84,87,921,15,18,'Sex',62
105,19,925,20,23,'Sex',62
25,20,926,6,9,'Sex',62
51,75,928,4,7,'Sex',62
52,105,929,8,11,'Sex',62
71,51,930,6,9,'Sex',62
92,52,933,2,5,'Sex',62
80,92,936,13,15,'Sex',62
1,17,937,1,2,'Sex',62
21,25,938,6,7,'Sex',62
31,72,939,0,1,'Sex',62
44,1,940,14,15,'Sex',62
54,21,941,6,7,'Sex',62
69,72,942,18,19,'Sex',62
71,83,943,18,19,'Sex',62
74,93,944,14,15,'Sex',62
82,54,945,3,4,'Sex',62
84,108,946,7,8,'Sex',62
86,93,947,5,6,'Sex',62
89,83,948,18,19,'Sex',62
108,36,949,9,10,'Sex',62
31,44,950,1,2,'Sex',62
86,45,951,1,2,'Sex',62
1,101,1095,3,22,'Sex',96
78,74,1101,1,20,'Sex',96
86,9,1102,1,20,'Sex',96
14,37,1106,2,20,'Sex',96
48,86,1127,5,21,'Sex',96
102,12,1131,5,21,'Sex',96
72,92,1139,6,21,'Sex',96
21,67,1141,7,22,'Sex',96
35,21,1144,6,20,'Sex',96
32,20,1161,10,23,'Sex',96
33,94,1162,9,22,'Sex',96
36,18,1163,0,13,'Sex',96
44,104,1164,2,15,'Sex',96
49,47,1165,1,14,'Sex',96
60,4,1169,6,19,'Sex',96
63,93,1171,2,15,'Sex',96
82,52,1172,4,17,'Sex',96
107,15,1177,4,17,'Sex',96
6,32,1178,0,13,'Sex',96
106,91,1187,5,18,'Sex',96
82,84,1190,10,23,'Sex',96
31,107,1195,5,16,'Sex',96
105,22,1198,4,15,'Sex',96
75,66,1206,11,21,'Sex',96
19,39,1209,8,18,'Sex',96
1,32,1211,10,19,'Sex',96
18,1,1212,12,21,'Sex',96
40,26,1215,2,11,'Sex',96
93,80,1220,2,11,'Sex',96
105,19,1221,10,19,'Sex',96
8,95,1226,12,20,'Sex',96
27,14,1235,6,13,'Sex',96
76,103,1237,0,7,'Sex',96
88,62,1238,14,21,'Sex',96
20,76,1240,7,13,'Sex',96
22,49,1241,13,19,'Sex',96
60,97,1243,3,9,'Sex',96
102,90,1249,14,19,'Sex',96
10,19,1251,4,8,'Sex',96
11,10,1252,15,19,'Sex',96
25,56,1253,6,10,'Sex',96
82,50,1257,18,22,'Sex',96
90,109,1259,0,4,'Sex',96
105,56,1260,0,4,'Sex',96
7,87,1262,17,20,'Sex',96
12,18,1263,4,7,'Sex',96
16,80,1264,7,10,'Sex',96
26,50,1267,13,16,'Sex',96
28,17,1268,6,9,'Sex',96
33,63,1269,19,22,'Sex',96
103,28,1271,4,7,'Sex',96
106,90,1273,11,14,'Sex',96
108,65,1274,20,23,'Sex',96
5,39,1275,17,19,'Sex',96
23,57,1278,4,6,'Sex',96
38,28,1279,14,16,'Sex',96
62,106,1280,0,2,'Sex',96
84,108,1281,7,9,'Sex',96
86,84,1282,9,11,'Sex',96
6,38,1283,2,4,'Sex',96
2,100,1284,0,1,'Sex',96
5,87,1285,22,23,'Sex',96
15,43,1286,7,8,'Sex',96
23,48,1287,0,1,'Sex',96
24,87,1288,1,2,'Sex',96
25,86,1289,3,4,'Sex',96
42,5,1290,0,1,'Sex',96
43,12,1291,1,2,'Sex',96
44,57,1292,2,3,'Sex',96
46,65,1293,15,16,'Sex',96
51,44,1294,1,2,'Sex',96
53,59,1295,8,9,'Sex',96
54,58,1296,15,16,'Sex',96
55,74,1297,0,1,'Sex',96
66,71,1298,1,2,'Sex',96
68,66,1299,10,11,'Sex',96
71,15,1300,1,2,'Sex',96
74,100,1301,0,1,'Sex',96
79,74,1302,1,2,'Sex',96
81,43,1303,0,1,'Sex',96
83,65,1304,6,7,'Sex',96
86,39,1305,12,13,'Sex',96
92,62,1306,1,2,'Sex',96
96,81,1307,21,22,'Sex',96
101,51,1308,6,7,'Sex',96
109,24,1309,1,2,'Sex',96
25,8,1310,15,16,'Sex',96
51,71,1311,19,20,'Sex',96
68,79,1312,1,2,'Sex',96
96,6,1313,1,2,'Sex',96
109,108,1314,10,11,'Sex',96
51,68,1315,22,23,'Sex',96
51,96,1316,2,3,'Sex',96
88,62,1238,1,21,'Sex',109
22,49,1241,0,19,'Sex',109
102,90,1249,1,19,'Sex',109
11,10,1252,2,19,'Sex',109
7,87,1262,4,20,'Sex',109
33,63,1269,6,22,'Sex',109
108,65,1274,7,23,'Sex',109
5,39,1275,4,19,'Sex',109
38,28,1279,1,16,'Sex',109
5,87,1285,9,23,'Sex',109
46,65,1293,2,16,'Sex',109
54,58,1296,2,16,'Sex',109
96,81,1307,8,22,'Sex',109
25,8,1310,2,16,'Sex',109
51,71,1311,6,20,'Sex',109
51,68,1315,9,23,'Sex',109
23,54,1320,3,15,'Sex',109
48,46,1322,5,17,'Sex',109
55,73,1323,9,21,'Sex',109
6,2,1325,9,21,'Sex',109
9,6,1328,7,18,'Sex',109
86,62,1337,3,14,'Sex',109
74,109,1338,8,19,'Sex',109
26,44,1340,11,21,'Sex',109
96,92,1346,0,10,'Sex',109
104,96,1347,0,10,'Sex',109
86,100,1350,7,16,'Sex',109
15,52,1353,7,15,'Sex',109
19,44,1354,2,10,'Sex',109
57,12,1357,5,13,'Sex',109
107,103,1364,3,10,'Sex',109
21,35,1366,16,22,'Sex',109
25,56,1367,0,6,'Sex',109
51,43,1368,5,11,'Sex',109
72,79,1370,13,19,'Sex',109
101,51,1372,4,10,'Sex',109
63,74,1377,13,18,'Sex',109
93,83,1380,2,7,'Sex',109
4,60,1382,4,8,'Sex',109
6,43,1383,17,21,'Sex',109
12,56,1384,13,17,'Sex',109
15,57,1388,15,18,'Sex',109
1,106,1392,9,11,'Sex',109
14,24,1393,0,2,'Sex',109
21,22,1395,0,2,'Sex',109
24,105,1396,3,5,'Sex',109
34,21,1397,21,23,'Sex',109
40,110,1398,5,7,'Sex',109
45,60,1400,0,2,'Sex',109
47,65,1401,3,5,'Sex',109
49,24,1402,12,14,'Sex',109
52,88,1403,7,9,'Sex',109
53,103,1404,17,19,'Sex',109
55,23,1405,18,20,'Sex',109
64,68,1406,8,10,'Sex',109
65,105,1407,13,15,'Sex',109
66,85,1408,0,2,'Sex',109
78,88,1409,3,5,'Sex',109
83,22,1410,0,2,'Sex',109
84,65,1411,0,2,'Sex',109
91,40,1412,21,23,'Sex',109
94,106,1413,1,3,'Sex',109
95,97,1414,0,2,'Sex',109
97,78,1415,12,14,'Sex',109
104,32,1416,0,2,'Sex',109
108,49,1417,8,10,'Sex',109
47,55,1419,2,4,'Sex',109
52,110,1420,16,18,'Sex',109
66,106,1421,3,5,'Sex',109
97,80,1423,6,8,'Sex',109
16,84,1425,10,11,'Sex',109
66,42,1426,16,17,'Sex',109
82,95,1427,1,2,'Sex',109
48,86,1127,1,21,'Sex',100
102,12,1131,1,21,'Sex',100
72,92,1139,2,21,'Sex',100
21,67,1141,3,22,'Sex',100
35,21,1144,2,20,'Sex',100
32,20,1161,6,23,'Sex',100
33,94,1162,5,22,'Sex',100
60,4,1169,2,19,'Sex',100
82,52,1172,0,17,'Sex',100
107,15,1177,0,17,'Sex',100
106,91,1187,1,18,'Sex',100
82,84,1190,6,23,'Sex',100
31,107,1195,1,16,'Sex',100
105,22,1198,0,15,'Sex',100
75,66,1206,7,21,'Sex',100
19,39,1209,4,18,'Sex',100
1,32,1211,6,19,'Sex',100
18,1,1212,8,21,'Sex',100
105,19,1221,6,19,'Sex',100
8,95,1226,8,20,'Sex',100
27,14,1235,2,13,'Sex',100
88,62,1238,10,21,'Sex',100
20,76,1240,3,13,'Sex',100
22,49,1241,9,19,'Sex',100
102,90,1249,10,19,'Sex',100
10,19,1251,0,8,'Sex',100
11,10,1252,11,19,'Sex',100
25,56,1253,2,10,'Sex',100
7,87,1262,13,20,'Sex',100
12,18,1263,0,7,'Sex',100
16,80,1264,3,10,'Sex',100
28,17,1268,2,9,'Sex',100
33,63,1269,15,22,'Sex',100
103,28,1271,0,7,'Sex',100
106,90,1273,7,14,'Sex',100
108,65,1274,16,23,'Sex',100
5,39,1275,13,19,'Sex',100
23,57,1278,0,6,'Sex',100
38,28,1279,10,16,'Sex',100
84,108,1281,3,9,'Sex',100
86,84,1282,5,11,'Sex',100
5,87,1285,18,23,'Sex',100
15,43,1286,3,8,'Sex',100
46,65,1293,11,16,'Sex',100
53,59,1295,4,9,'Sex',100
54,58,1296,11,16,'Sex',100
68,66,1299,6,11,'Sex',100
83,65,1304,2,7,'Sex',100
86,39,1305,8,13,'Sex',100
96,81,1307,17,22,'Sex',100
101,51,1308,2,7,'Sex',100
25,8,1310,11,16,'Sex',100
51,71,1311,15,20,'Sex',100
109,108,1314,6,11,'Sex',100
51,68,1315,18,23,'Sex',100
19,59,1317,7,11,'Sex',100
23,54,1320,12,15,'Sex',100
42,53,1321,6,9,'Sex',100
48,46,1322,14,17,'Sex',100
55,73,1323,18,21,'Sex',100
100,51,1324,0,3,'Sex',100
6,2,1325,18,21,'Sex',100
6,48,1327,4,6,'Sex',100
9,6,1328,16,18,'Sex',100
24,79,1329,2,4,'Sex',100
43,23,1330,0,2,'Sex',100
47,55,1331,6,8,'Sex',100
62,83,1332,1,3,'Sex',100
66,109,1333,8,10,'Sex',100
74,71,1335,5,7,'Sex',100
78,79,1336,0,2,'Sex',100
86,62,1337,12,14,'Sex',100
74,109,1338,17,19,'Sex',100
26,44,1340,20,21,'Sex',100
40,26,1341,0,1,'Sex',100
44,25,1342,6,7,'Sex',100
51,40,1343,6,7,'Sex',100
63,93,1344,0,1,'Sex',100
93,66,1345,1,2,'Sex',100
96,92,1346,9,10,'Sex',100
104,96,1347,9,10,'Sex',100
110,9,1348,1,2,'Sex',100
91,79,666,2,22,'Sex',54
9,22,670,2,21,'Sex',54
46,9,685,3,22,'Sex',54
88,72,691,1,20,'Sex',54
15,53,695,0,19,'Sex',54
24,17,696,2,21,'Sex',54
4,28,707,3,21,'Sex',54
10,51,708,3,20,'Sex',54
28,99,726,2,18,'Sex',54
52,36,730,2,18,'Sex',54
54,31,731,3,19,'Sex',54
76,87,733,7,23,'Sex',54
15,80,735,3,18,'Sex',54
43,74,741,3,17,'Sex',54
46,95,742,8,22,'Sex',54
7,101,749,9,21,'Sex',54
23,97,758,9,20,'Sex',54
103,21,760,8,19,'Sex',54
103,96,762,11,22,'Sex',54
18,70,763,3,13,'Sex',54
24,8,764,13,23,'Sex',54
15,99,768,2,11,'Sex',54
51,25,769,9,18,'Sex',54
64,88,771,4,13,'Sex',54
74,76,772,6,15,'Sex',54
63,54,778,3,11,'Sex',54
12,14,782,16,23,'Sex',54
14,42,783,3,10,'Sex',54
48,9,790,10,17,'Sex',54
63,101,795,0,7,'Sex',54
69,63,798,10,17,'Sex',54
81,62,802,7,14,'Sex',54
100,53,805,14,21,'Sex',54
69,87,812,6,13,'Sex',54
73,100,813,14,21,'Sex',54
104,78,815,13,20,'Sex',54
7,52,816,2,8,'Sex',54
35,39,818,2,8,'Sex',54
26,76,820,18,23,'Sex',54
32,26,821,0,5,'Sex',54
43,49,822,18,23,'Sex',54
81,86,826,2,7,'Sex',54
104,81,829,0,5,'Sex',54
43,35,830,6,11,'Sex',54
15,43,832,18,22,'Sex',54
16,38,833,0,4,'Sex',54
34,53,834,7,11,'Sex',54
38,32,835,0,4,'Sex',54
72,90,841,10,14,'Sex',54
104,65,845,15,19,'Sex',54
104,72,846,3,7,'Sex',54
12,45,847,4,7,'Sex',54
55,104,848,12,15,'Sex',54
87,94,849,3,6,'Sex',54
97,87,850,10,13,'Sex',54
12,38,851,8,11,'Sex',54
6,49,852,6,8,'Sex',54
15,55,853,4,6,'Sex',54
62,86,854,6,8,'Sex',54
65,69,855,0,2,'Sex',54
66,85,856,21,23,'Sex',54
76,97,858,9,11,'Sex',54
65,66,859,2,4,'Sex',54
4,40,860,1,2,'Sex',54
44,49,861,0,1,'Sex',54
47,76,862,12,13,'Sex',54
73,65,863,15,16,'Sex',54
78,86,864,6,7,'Sex',54
101,15,865,14,15,'Sex',54
104,40,866,12,13,'Sex',54
106,73,867,1,2,'Sex',54
75,66,1206,0,21,'Sex',107
18,1,1212,1,21,'Sex',107
8,95,1226,1,20,'Sex',107
88,62,1238,3,21,'Sex',107
22,49,1241,2,19,'Sex',107
102,90,1249,3,19,'Sex',107
11,10,1252,4,19,'Sex',107
7,87,1262,6,20,'Sex',107
33,63,1269,8,22,'Sex',107
106,90,1273,0,14,'Sex',107
108,65,1274,9,23,'Sex',107
5,39,1275,6,19,'Sex',107
38,28,1279,3,16,'Sex',107
5,87,1285,11,23,'Sex',107
46,65,1293,4,16,'Sex',107
54,58,1296,4,16,'Sex',107
86,39,1305,1,13,'Sex',107
96,81,1307,10,22,'Sex',107
25,8,1310,4,16,'Sex',107
51,71,1311,8,20,'Sex',107
51,68,1315,11,23,'Sex',107
19,59,1317,0,11,'Sex',107
23,54,1320,5,15,'Sex',107
48,46,1322,7,17,'Sex',107
55,73,1323,11,21,'Sex',107
6,2,1325,11,21,'Sex',107
9,6,1328,9,18,'Sex',107
66,109,1333,1,10,'Sex',107
86,62,1337,5,14,'Sex',107
74,109,1338,10,19,'Sex',107
26,44,1340,13,21,'Sex',107
96,92,1346,2,10,'Sex',107
104,96,1347,2,10,'Sex',107
86,100,1350,9,16,'Sex',107
101,16,1351,0,7,'Sex',107
15,52,1353,9,15,'Sex',107
19,44,1354,4,10,'Sex',107
57,12,1357,7,13,'Sex',107
107,103,1364,5,10,'Sex',107
21,35,1366,18,22,'Sex',107
25,56,1367,2,6,'Sex',107
51,43,1368,7,11,'Sex',107
72,79,1370,15,19,'Sex',107
101,51,1372,6,10,'Sex',107
63,74,1377,15,18,'Sex',107
93,83,1380,4,7,'Sex',107
4,60,1382,6,8,'Sex',107
6,43,1383,19,21,'Sex',107
12,56,1384,15,17,'Sex',107
19,21,1385,0,2,'Sex',107
48,82,1386,0,2,'Sex',107
92,93,1387,0,2,'Sex',107
15,57,1388,17,18,'Sex',107
23,86,1389,0,1,'Sex',107
71,4,1390,1,2,'Sex',107
74,71,1391,0,1,'Sex',107
1,101,1095,1,22,'Sex',98
14,37,1106,0,20,'Sex',98
48,86,1127,3,21,'Sex',98
102,12,1131,3,21,'Sex',98
72,92,1139,4,21,'Sex',98
21,67,1141,5,22,'Sex',98
35,21,1144,4,20,'Sex',98
32,20,1161,8,23,'Sex',98
33,94,1162,7,22,'Sex',98
44,104,1164,0,15,'Sex',98
60,4,1169,4,19,'Sex',98
63,93,1171,0,15,'Sex',98
82,52,1172,2,17,'Sex',98
107,15,1177,2,17,'Sex',98
106,91,1187,3,18,'Sex',98
82,84,1190,8,23,'Sex',98
31,107,1195,3,16,'Sex',98
105,22,1198,2,15,'Sex',98
75,66,1206,9,21,'Sex',98
19,39,1209,6,18,'Sex',98
1,32,1211,8,19,'Sex',98
18,1,1212,10,21,'Sex',98
40,26,1215,0,11,'Sex',98
93,80,1220,0,11,'Sex',98
105,19,1221,8,19,'Sex',98
8,95,1226,10,20,'Sex',98
27,14,1235,4,13,'Sex',98
88,62,1238,12,21,'Sex',98
20,76,1240,5,13,'Sex',98
22,49,1241,11,19,'Sex',98
60,97,1243,1,9,'Sex',98
102,90,1249,12,19,'Sex',98
10,19,1251,2,8,'Sex',98
11,10,1252,13,19,'Sex',98
25,56,1253,4,10,'Sex',98
82,50,1257,16,22,'Sex',98
7,87,1262,15,20,'Sex',98
12,18,1263,2,7,'Sex',98
16,80,1264,5,10,'Sex',98
26,50,1267,11,16,'Sex',98
28,17,1268,4,9,'Sex',98
33,63,1269,17,22,'Sex',98
103,28,1271,2,7,'Sex',98
106,90,1273,9,14,'Sex',98
108,65,1274,18,23,'Sex',98
5,39,1275,15,19,'Sex',98
23,57,1278,2,6,'Sex',98
38,28,1279,12,16,'Sex',98
84,108,1281,5,9,'Sex',98
86,84,1282,7,11,'Sex',98
6,38,1283,0,4,'Sex',98
5,87,1285,20,23,'Sex',98
15,43,1286,5,8,'Sex',98
25,86,1289,1,4,'Sex',98
44,57,1292,0,3,'Sex',98
46,65,1293,13,16,'Sex',98
53,59,1295,6,9,'Sex',98
54,58,1296,13,16,'Sex',98
68,66,1299,8,11,'Sex',98
83,65,1304,4,7,'Sex',98
86,39,1305,10,13,'Sex',98
96,81,1307,19,22,'Sex',98
101,51,1308,4,7,'Sex',98
25,8,1310,13,16,'Sex',98
51,71,1311,17,20,'Sex',98
109,108,1314,8,11,'Sex',98
51,68,1315,20,23,'Sex',98
51,96,1316,0,3,'Sex',98
19,59,1317,9,11,'Sex',98
73,109,1318,0,2,'Sex',98
2,101,1319,1,2,'Sex',98
23,54,1320,14,15,'Sex',98
42,53,1321,8,9,'Sex',98
48,46,1322,16,17,'Sex',98
55,73,1323,20,21,'Sex',98
100,51,1324,2,3,'Sex',98
6,2,1325,20,21,'Sex',98
100,52,1326,1,2,'Sex',98
20,101,637,0,22,'Sex',53
95,19,652,0,21,'Sex',53
91,79,666,3,22,'Sex',53
9,22,670,3,21,'Sex',53
46,9,685,4,22,'Sex',53
56,26,687,0,18,'Sex',53
88,72,691,2,20,'Sex',53
15,53,695,1,19,'Sex',53
24,17,696,3,21,'Sex',53
4,28,707,4,21,'Sex',53
10,51,708,4,20,'Sex',53
28,99,726,3,18,'Sex',53
52,36,730,3,18,'Sex',53
54,31,731,4,19,'Sex',53
76,87,733,8,23,'Sex',53
15,80,735,4,18,'Sex',53
43,74,741,4,17,'Sex',53
46,95,742,9,22,'Sex',53
7,101,749,10,21,'Sex',53
92,64,753,0,11,'Sex',53
23,97,758,10,20,'Sex',53
103,21,760,9,19,'Sex',53
103,96,762,12,22,'Sex',53
18,70,763,4,13,'Sex',53
24,8,764,14,23,'Sex',53
15,99,768,3,11,'Sex',53
51,25,769,10,18,'Sex',53
64,88,771,5,13,'Sex',53
74,76,772,7,15,'Sex',53
105,103,774,0,8,'Sex',53
63,54,778,4,11,'Sex',53
12,14,782,17,23,'Sex',53
14,42,783,4,10,'Sex',53
48,9,790,11,17,'Sex',53
63,101,795,1,7,'Sex',53
69,63,798,11,17,'Sex',53
81,62,802,8,14,'Sex',53
100,53,805,15,21,'Sex',53
69,87,812,7,13,'Sex',53
73,100,813,15,21,'Sex',53
104,78,815,14,20,'Sex',53
7,52,816,3,8,'Sex',53
35,39,818,3,8,'Sex',53
26,76,820,19,23,'Sex',53
32,26,821,1,5,'Sex',53
43,49,822,19,23,'Sex',53
81,86,826,3,7,'Sex',53
104,81,829,1,5,'Sex',53
43,35,830,7,11,'Sex',53
15,43,832,19,22,'Sex',53
16,38,833,1,4,'Sex',53
34,53,834,8,11,'Sex',53
38,32,835,1,4,'Sex',53
66,68,839,0,3,'Sex',53
72,90,841,11,14,'Sex',53
104,65,845,16,19,'Sex',53
104,72,846,4,7,'Sex',53
12,45,847,5,7,'Sex',53
55,104,848,13,15,'Sex',53
87,94,849,4,6,'Sex',53
97,87,850,11,13,'Sex',53
12,38,851,9,11,'Sex',53
6,49,852,7,8,'Sex',53
15,55,853,5,6,'Sex',53
62,86,854,7,8,'Sex',53
65,69,855,1,2,'Sex',53
66,85,856,22,23,'Sex',53
73,62,857,0,1,'Sex',53
76,97,858,10,11,'Sex',53
65,66,859,3,4,'Sex',53
101,19,387,0,21,'Sex',30
21,15,390,1,21,'Sex',30
20,52,404,2,21,'Sex',30
26,39,407,1,20,'Sex',30
53,101,413,0,19,'Sex',30
76,96,418,1,20,'Sex',30
93,22,422,4,23,'Sex',30
20,72,426,0,19,'Sex',30
26,38,436,2,21,'Sex',30
51,13,450,2,19,'Sex',30
5,44,462,1,16,'Sex',30
96,92,473,6,21,'Sex',30
87,80,483,6,20,'Sex',30
11,91,488,3,16,'Sex',30
7,42,496,11,23,'Sex',30
51,56,499,2,14,'Sex',30
66,95,500,1,13,'Sex',30
47,10,507,4,15,'Sex',30
49,40,515,0,10,'Sex',30
18,98,518,6,15,'Sex',30
23,95,519,6,15,'Sex',30
26,11,520,5,14,'Sex',30
87,90,524,2,11,'Sex',30
96,47,525,11,20,'Sex',30
77,96,532,0,8,'Sex',30
99,79,534,3,11,'Sex',30
4,43,535,2,9,'Sex',30
8,52,537,7,14,'Sex',30
34,67,540,12,19,'Sex',30
38,48,542,13,20,'Sex',30
64,70,549,13,20,'Sex',30
67,74,551,13,20,'Sex',30
73,36,554,2,9,'Sex',30
74,43,555,9,16,'Sex',30
83,84,558,16,23,'Sex',30
84,67,559,11,18,'Sex',30
85,66,560,4,11,'Sex',30
89,91,562,14,21,'Sex',30
83,89,565,15,22,'Sex',30
89,88,566,0,7,'Sex',30
86,79,568,9,15,'Sex',30
98,66,569,15,21,'Sex',30
43,86,575,1,6,'Sex',30
54,19,577,4,9,'Sex',30
75,73,581,6,11,'Sex',30
82,71,590,17,21,'Sex',30
89,69,591,5,9,'Sex',30
45,6,595,6,10,'Sex',30
31,23,596,16,19,'Sex',30
79,45,598,4,7,'Sex',30
86,98,599,11,14,'Sex',30
1,75,600,6,8,'Sex',30
8,28,601,0,2,'Sex',30
27,82,603,1,3,'Sex',30
35,57,604,9,11,'Sex',30
36,38,605,15,17,'Sex',30
39,32,606,0,2,'Sex',30
49,97,608,16,18,'Sex',30
59,28,609,5,7,'Sex',30
65,46,610,20,22,'Sex',30
84,65,611,4,6,'Sex',30
86,84,612,8,10,'Sex',30
91,79,613,2,4,'Sex',30
97,39,614,14,16,'Sex',30
100,97,615,0,2,'Sex',30
101,100,616,19,21,'Sex',30
103,27,617,15,17,'Sex',30
91,8,618,0,2,'Sex',30
40,59,619,12,13,'Sex',30
41,68,620,5,6,'Sex',30
49,91,621,0,1,'Sex',30
54,41,622,6,7,'Sex',30
61,68,623,12,13,'Sex',30
62,49,624,1,2,'Sex',30
65,61,625,14,15,'Sex',30
71,86,626,0,1,'Sex',30
7,42,496,4,23,'Sex',37
96,47,525,4,20,'Sex',37
8,52,537,0,14,'Sex',37
34,67,540,5,19,'Sex',37
38,48,542,6,20,'Sex',37
64,70,549,6,20,'Sex',37
67,74,551,6,20,'Sex',37
74,43,555,2,16,'Sex',37
83,84,558,9,23,'Sex',37
84,67,559,4,18,'Sex',37
89,91,562,7,21,'Sex',37
83,89,565,8,22,'Sex',37
86,79,568,2,15,'Sex',37
98,66,569,8,21,'Sex',37
82,71,590,10,21,'Sex',37
31,23,596,9,19,'Sex',37
86,98,599,4,14,'Sex',37
35,57,604,2,11,'Sex',37
36,38,605,8,17,'Sex',37
49,97,608,9,18,'Sex',37
65,46,610,13,22,'Sex',37
86,84,612,1,10,'Sex',37
97,39,614,7,16,'Sex',37
101,100,616,12,21,'Sex',37
103,27,617,8,17,'Sex',37
40,59,619,5,13,'Sex',37
61,68,623,5,13,'Sex',37
65,61,625,7,15,'Sex',37
21,6,630,1,8,'Sex',37
55,54,632,0,7,'Sex',37
21,40,633,15,22,'Sex',37
20,101,637,16,22,'Sex',37
49,103,639,5,11,'Sex',37
89,88,642,7,13,'Sex',37
5,50,643,14,19,'Sex',37
21,55,645,0,5,'Sex',37
62,91,649,10,15,'Sex',37
95,19,652,16,21,'Sex',37
50,15,657,7,11,'Sex',37
56,87,659,13,17,'Sex',37
71,52,660,3,7,'Sex',37
32,35,662,10,13,'Sex',37
39,41,663,0,3,'Sex',37
91,79,666,19,22,'Sex',37
9,22,670,19,21,'Sex',37
17,25,675,6,8,'Sex',37
23,103,676,5,7,'Sex',37
28,66,679,0,2,'Sex',37
33,10,680,12,14,'Sex',37
34,76,681,0,2,'Sex',37
36,2,682,12,14,'Sex',37
46,9,685,20,22,'Sex',37
51,33,686,0,2,'Sex',37
56,26,687,16,18,'Sex',37
63,46,688,0,2,'Sex',37
72,63,689,8,10,'Sex',37
76,97,690,0,2,'Sex',37
88,72,691,18,20,'Sex',37
96,76,692,14,16,'Sex',37
11,44,694,15,17,'Sex',37
15,53,695,17,19,'Sex',37
24,17,696,19,21,'Sex',37
76,66,698,1,3,'Sex',37
24,85,700,8,10,'Sex',37
24,22,702,15,17,'Sex',37
4,37,703,12,13,'Sex',37
11,12,704,10,11,'Sex',37
28,52,705,0,1,'Sex',37
36,15,706,1,2,'Sex',37
4,28,707,20,21,'Sex',37
7,42,496,2,23,'Sex',39
96,47,525,2,20,'Sex',39
34,67,540,3,19,'Sex',39
38,48,542,4,20,'Sex',39
64,70,549,4,20,'Sex',39
67,74,551,4,20,'Sex',39
74,43,555,0,16,'Sex',39
83,84,558,7,23,'Sex',39
84,67,559,2,18,'Sex',39
89,91,562,5,21,'Sex',39
83,89,565,6,22,'Sex',39
86,79,568,0,15,'Sex',39
98,66,569,6,21,'Sex',39
82,71,590,8,21,'Sex',39
31,23,596,7,19,'Sex',39
86,98,599,2,14,'Sex',39
35,57,604,0,11,'Sex',39
36,38,605,6,17,'Sex',39
49,97,608,7,18,'Sex',39
65,46,610,11,22,'Sex',39
97,39,614,5,16,'Sex',39
101,100,616,10,21,'Sex',39
103,27,617,6,17,'Sex',39
40,59,619,3,13,'Sex',39
61,68,623,3,13,'Sex',39
65,61,625,5,15,'Sex',39
21,40,633,13,22,'Sex',39
20,101,637,14,22,'Sex',39
49,103,639,3,11,'Sex',39
89,88,642,5,13,'Sex',39
5,50,643,12,19,'Sex',39
62,91,649,8,15,'Sex',39
95,19,652,14,21,'Sex',39
50,15,657,5,11,'Sex',39
56,87,659,11,17,'Sex',39
71,52,660,1,7,'Sex',39
32,35,662,8,13,'Sex',39
91,79,666,17,22,'Sex',39
9,22,670,17,21,'Sex',39
17,25,675,4,8,'Sex',39
23,103,676,3,7,'Sex',39
33,10,680,10,14,'Sex',39
36,2,682,10,14,'Sex',39
46,9,685,18,22,'Sex',39
56,26,687,14,18,'Sex',39
72,63,689,6,10,'Sex',39
88,72,691,16,20,'Sex',39
96,76,692,12,16,'Sex',39
11,44,694,13,17,'Sex',39
15,53,695,15,19,'Sex',39
24,17,696,17,21,'Sex',39
24,85,700,6,10,'Sex',39
24,22,702,13,17,'Sex',39
4,37,703,10,13,'Sex',39
11,12,704,8,11,'Sex',39
4,28,707,18,21,'Sex',39
10,51,708,18,20,'Sex',39
11,97,709,3,5,'Sex',39
18,75,710,4,6,'Sex',39
23,92,712,0,2,'Sex',39
26,32,714,9,11,'Sex',39
41,11,715,17,19,'Sex',39
54,51,716,5,7,'Sex',39
64,104,717,2,4,'Sex',39
76,92,718,2,4,'Sex',39
80,75,719,0,2,'Sex',39
87,96,720,0,2,'Sex',39
96,25,722,1,3,'Sex',39
99,104,723,0,2,'Sex',39
99,96,724,2,4,'Sex',39
8,56,725,12,13,'Sex',39
28,99,726,17,18,'Sex',39
34,28,727,1,2,'Sex',39
41,52,728,7,8,'Sex',39
46,101,729,0,1,'Sex',39
52,36,730,17,18,'Sex',39
54,31,731,18,19,'Sex',39
76,104,732,9,10,'Sex',39
76,87,733,22,23,'Sex',39
32,20,1161,0,23,'Sex',106
82,84,1190,0,23,'Sex',106
75,66,1206,1,21,'Sex',106
1,32,1211,0,19,'Sex',106
18,1,1212,2,21,'Sex',106
105,19,1221,0,19,'Sex',106
8,95,1226,2,20,'Sex',106
88,62,1238,4,21,'Sex',106
22,49,1241,3,19,'Sex',106
102,90,1249,4,19,'Sex',106
11,10,1252,5,19,'Sex',106
7,87,1262,7,20,'Sex',106
33,63,1269,9,22,'Sex',106
106,90,1273,1,14,'Sex',106
108,65,1274,10,23,'Sex',106
5,39,1275,7,19,'Sex',106
38,28,1279,4,16,'Sex',106
5,87,1285,12,23,'Sex',106
46,65,1293,5,16,'Sex',106
54,58,1296,5,16,'Sex',106
